Unnamed__0,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last__Mins_,Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received_,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions__including_tnx_to_create_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,_Total_ERC20_tnxs,_ERC20_total_Ether_received,_ERC20_total_ether_sent,_ERC20_total_Ether_sent_contract,_ERC20_uniq_sent_addr,_ERC20_uniq_rec_addr,_ERC20_uniq_sent_addr_1,_ERC20_uniq_rec_contract_addr,_ERC20_avg_time_between_sent_tnx,_ERC20_avg_time_between_rec_tnx,_ERC20_avg_time_between_rec_2_tnx,_ERC20_avg_time_between_contract_tnx,_ERC20_min_val_rec,_ERC20_max_val_rec,_ERC20_avg_val_rec,_ERC20_min_val_sent,_ERC20_max_val_sent,_ERC20_avg_val_sent,_ERC20_min_val_sent_contract,_ERC20_max_val_sent_contract,_ERC20_avg_val_sent_contract,_ERC20_uniq_sent_token_name,_ERC20_uniq_rec_token_name,_ERC20_most_sent_token_type,_ERC20_most_rec_token_type,FLAG
0.3417988706091681,0.0094469141348906,-0.1051444623667149,1.6395601209144586,-0.0012304928184777,-0.1474304890001948,-0.0263698003126437,-0.0447443843458861,0.0612563015615694,-0.134223580976977,-0.0356816383044303,-0.0330694117392609,-0.0346320211444646,-0.0444445340515026,-0.1817181635494228,-0.0135255943520957,-0.0149784917558654,-0.0166566479911405,-0.1060109587438054,-0.0279370208418818,-0.0315924530404702,-0.0149785107798082,-0.0061695390814137,0.0834678679414078,-0.0128380940138224,-0.012177798297592,-0.0189170940614926,0.0929538897618363,0.2094905321152003,-0.0547170116288627,1.4602018246452653,0.0,0.0,0.0,0.0,-0.0300585581700083,-0.012415122314399,-0.0211949277841134,-0.0116462341246177,-0.0115241727284755,-0.0111563828847374,0.0,0.0,0.0,2.2677155757808483,1.5146410789099125,0.0,0.0,0
-1.1500071166633905,1.0374212645806906,0.232435564429672,1.3506390830414192,-0.1266947292162062,-0.1655004330264239,-0.0263698003126437,-0.0849311268349486,-0.0448818957652535,-0.1344383624995291,-0.0400573530480164,-0.0344118678158624,-0.0346320211444646,-0.0471538923941537,-0.1848097725917661,-0.0135255943520957,-0.0149784917558654,-0.0166566479911405,-0.1888306559854642,-0.0283263281833932,-0.0319254514723512,-0.0149785107798082,-0.0060943900161197,-0.033288891155592,-0.0128450998808441,-0.0122048664119146,-0.0189170940614926,0.0035938792035452,0.0562184659149011,-0.0547170116288627,0.4301023627305009,0.0,0.0,0.0,0.0,-0.0300585581700083,-0.0124185482152404,-0.0211823651575378,-0.0116462336782596,-0.0115166832599434,-0.0111452343607305,0.0,0.0,0.0,0.5609243399819623,0.449462874396191,0.0,0.0,0
-0.840240889952713,-0.2367591446659928,-0.2597664809471316,-0.0601144135558854,-0.1531082526683596,-0.0687730855919033,-0.0192995843994809,-0.0916289172497923,-0.097950994428665,-0.13453041172348,-0.040187664170075,-0.0348431046436684,-0.0346320211444646,-0.0474616368829626,-0.1872091561873754,-0.0135255943520957,-0.0149784917558654,-0.0166566479911405,-0.1355894220443978,-0.0283583465513839,-0.031904205732665,-0.0149785107798082,-0.0060151462305006,-0.0799915947943919,-0.0128536101618659,-0.0122782609421565,-0.0189170940614926,-0.0559794611686488,-0.0715082559186815,-0.0547170116288627,-0.1758384972193605,0.0,0.0,0.0,0.0,-0.0300411986397296,-0.0124218208827869,-0.0212122814398034,-0.0116462341246177,-0.0115459113183116,-0.0111635432415581,0.0,0.0,0.0,-0.2148898581084402,-0.1771125400236451,0.0,0.0,0
-0.8409449041043282,-0.2203862102037728,3.609986657826138,2.453306049025858,-0.1306567577340292,-0.1623116193747364,-0.0263698003126437,-0.0715355460052611,-0.0600444953833711,-0.1345273434160149,-0.0397944411642662,-0.0345409515708003,-0.0346288682463424,-0.0466361518157798,-0.1843260651644756,-0.0135255943520957,-0.0149784917558654,-0.0166566479911405,-0.1888306559854642,-0.0283256443834514,-0.0319248498957703,-0.0149785107798082,-0.0060944969520461,-0.0846618651582719,-0.0128536102755558,-0.0122782609421565,-0.0189170940614926,-0.0559794611686488,-0.097053600285398,-0.0547170116288627,-0.2970266692093328,0.0,0.0,0.0,0.0,-0.0300585581700083,-0.0124218209686757,-0.0212122842376149,-0.0116462341246177,-0.0115459113183116,-0.0111635432415581,0.0,0.0,0.0,-0.2148898581084402,-0.3024276229076124,0.0,0.0,0
-1.2010481426554909,-0.2367591446659928,-0.3468224953425046,1.4409081992706816,-0.1517875764957519,-0.1729409982136948,-0.0263698003126437,-0.0983267076646361,-0.0941603445241356,-0.1345273434160149,-0.0402171757984015,-0.0349101423132562,-0.0346310182775562,-0.0474616159140979,-0.1872085747630083,-0.0135255943520957,-0.0149784917558654,-0.0166566479911405,-0.2080566571308494,-0.0283583461634457,-0.0319570468426519,-0.0149785107798082,-0.0060945319782877,-0.0846618651582719,-0.0128536102755558,-0.0122782609421565,-0.0189170940614926,-0.0559794611686488,-0.097053600285398,-0.0547170116288627,-0.2970266692093328,0.0,0.0,0.0,0.0,-0.0300585581700083,-0.0124218209686757,-0.0212122842376149,-0.0116462341246177,-0.0115459113183116,-0.0111635432415581,0.0,0.0,0.0,-0.2148898581084402,-0.3024276229076124,0.0,0.0,0
0.8810737107463932,-0.1288498800916339,-0.3035891086086057,-0.6422192897820144,-0.1491462241505366,-0.1697521845620073,-0.0263698003126437,-0.0983267076646361,-0.0903696946196062,-0.1342545708823738,-0.0400118189391207,-0.0344437040708028,-0.0345598724460154,-0.0466530533241313,-0.1797078072332584,-0.0135255943520957,-0.0149784917558654,-0.0166566479911405,-0.2043593492182753,-0.0283433313899295,-0.0319422592792612,-0.0149785107798082,-0.0060945090153131,-0.0846618651582719,-0.0128536102755558,-0.0122782609421565,-0.0189170940614926,-0.0559794611686488,-0.097053600285398,-0.0547170116288627,-0.2970266692093328,0.0,0.0,0.0,0.0,-0.0300585581700083,-0.0124218209686757,-0.0212122842376149,-0.0116462341246177,-0.0115459113183116,-0.0111635432415581,0.0,0.0,0.0,-0.2148898581084402,-0.3024276229076124,0.0,0.0,0
0.1393948020198049,-0.2367591446659928,-0.2778574772198574,-0.0796836266826093,-0.1531082526683596,-0.0453884521461951,-0.0192995843994809,-0.0882800220423705,-0.097950994428665,-0.13453041172348,-0.040121473489597,-0.034648735126555,-0.0346320211444646,-0.0474616368829626,-0.1872091561873754,-0.0135255943520957,-0.0149784917558654,-0.0166566479911405,-0.119321267229072,-0.0283583465513839,-0.0317061622825913,-0.0149785107798082,-0.0057176181538959,-0.0799915947943919,-0.0128536099982191,-0.0122782609421565,-0.0189170940614926,-0.0559794611686488,-0.0715082559186815,-0.0547170116288627,-0.1758384972193605,0.0,0.0,0.0,0.0,-0.0300304093921372,-0.0124218207364086,-0.0212122774125958,-0.0116462341246177,-0.0115459113183116,-0.0111635432415581,0.0,0.0,0.0,-0.2148898581084402,-0.1771125400236451,0.0,0.0,0
1.159159300634388,-0.2367591446659928,-0.3468224953425046,-0.6761186411888137,-0.1531082526683596,-0.1740039360975906,-0.0263698003126437,-0.1016756028720579,-0.097950994428665,-0.13453041172348,-0.0402172526732213,-0.0349104889510505,-0.0346320211444646,-0.0474616368829626,-0.1872091561873754,-0.0135255943520957,-0.0149784917558654,-0.0166566479911405,-0.209535580295879,-0.0283583465513839,-0.0319570495884995,-0.0149785107798082,-0.0060945355300759,0.0,1.4776479233292258e-18,1.6490648139571392e-18,0.0,0.0,-1.1344411795162897e-17,6.898459581340746e-18,5.381835954220029e-17,0.0,0.0,0.0,0.0,0.0,1.477812923845535e-18,4.545457001463294e-18,-1.804268139894558e-18,-1.6497424588191377e-18,1.6454921677207772e-18,0.0,0.0,0.0,0.0,5.565107614023611e-17,0.0,0.0,1
1.5875519118922228,-0.2367591446659928,-0.3463489362735047,-0.663777623995768,-0.1517875764957519,-0.1697521845620073,-0.0263698003126437,-0.0882800220423705,-0.0941603445241356,-0.1329962579909651,-0.0398175036102092,-0.0342444944501678,0.0208094268658273,-0.0463024160420638,-0.1550662979954284,-0.0135255943520957,-0.0149784917558654,-0.0166566479911405,-0.2058382723833049,-0.0283369001819358,-0.0319359472228352,-0.0149785107798082,-0.0060945319782877,-0.0823267299763319,-0.0128536101429745,-0.0122782609421565,-0.0189170940614926,-0.0559794611686488,-0.0842809281020398,-0.0547170116288627,-0.2364325832143466,0.0,0.0,0.0,0.0,-0.0299758005984186,-0.0124218208360796,-0.0212122777121895,-0.0116462341246177,-0.0115459113183116,-0.0111635432415581,0.0,0.0,0.0,-0.2148898581084402,-0.2397700814656287,0.0,0.0,1
-1.616064485032637,-0.2361643237482966,0.0422888168972829,1.2734516593303402,-0.0606609205858228,-0.0995982842248824,-0.0263698003126437,-0.0949778124572142,-0.0941603445241356,-0.1339302201002455,-0.0399870125878903,-0.0348250410015705,-0.0332313263127717,-0.0470098954290269,-0.1861807377862435,-0.0135255943520957,-0.0149784917558654,-0.0166566479911405,-0.1060109587438054,-0.0283103139075417,-0.031909669041016,-0.0149785107798082,-0.0060943497642407,-0.0846618651582719,-0.0128536102755558,-0.0122782609421565,-0.0189170940614926,-0.0559794611686488,-0.097053600285398,-0.0547170116288627,-0.2970266692093328,0.0,0.0,0.0,0.0,-0.0300585581700083,-0.0124218209686757,-0.0212122842376149,-0.0116462341246177,-0.0115459113183116,-0.0111635432415581,0.0,0.0,0.0,-0.2148898581084402,-0.3024276229076124,0.0,0.0,0
