Unnamed__0,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last__Mins_,Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received_,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions__including_tnx_to_create_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,_Total_ERC20_tnxs,_ERC20_total_Ether_received,_ERC20_total_ether_sent,_ERC20_total_Ether_sent_contract,_ERC20_uniq_sent_addr,_ERC20_uniq_rec_addr,_ERC20_uniq_sent_addr_1,_ERC20_uniq_rec_contract_addr,_ERC20_avg_time_between_sent_tnx,_ERC20_avg_time_between_rec_tnx,_ERC20_avg_time_between_rec_2_tnx,_ERC20_avg_time_between_contract_tnx,_ERC20_min_val_rec,_ERC20_max_val_rec,_ERC20_avg_val_rec,_ERC20_min_val_sent,_ERC20_max_val_sent,_ERC20_avg_val_sent,_ERC20_min_val_sent_contract,_ERC20_max_val_sent_contract,_ERC20_avg_val_sent_contract,_ERC20_uniq_sent_token_name,_ERC20_uniq_rec_token_name,_ERC20_most_sent_token_type,_ERC20_most_rec_token_type,FLAG
0.07849757790509217,4.785916596689123,-0.1196064277501975,0.040965131246125865,-0.1504669003231443,-0.17081512244590313,-0.026369800312643746,-0.09162891724979237,-0.09036969461960627,-0.13426689013684592,-0.04010762779642549,-0.03471240832971154,-0.03440060419418884,-0.03308493914174553,0.012176359611809214,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,-0.20583827238330496,-0.028092278394397093,-0.031952342378014094,-0.014978510779808269,-0.006480732133696114,-0.07065105406663198,-0.012853228349286799,-0.012278260942156574,-0.01891709406149266,-0.05597946116864888,-0.020417567185248477,-0.05471701162886276,0.06653784676058404,0.0,0.0,0.0,0.0,-0.030058558170008395,-0.012421631874334866,-0.0212091512776262,-0.011646234124617745,-0.011545911318311654,-0.011163543241558148,0.0,0.0,0.0,-0.2148898581084402,0.0735176257442893,0.0,0.0,0
0.02745655191299188,-0.11821850340773973,-0.2871180916213241,2.3774138626318297,0.2510186561495869,-0.014563253513216017,-0.026369800312643746,0.09925810957325452,0.11053475032045151,-0.1344997286488297,0.03665679838859657,0.00231143094972261,-0.03463202114446468,0.18051819581923256,0.04339269506869544,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,0.12765890133087504,0.018723503497328143,0.012270262832390934,-0.014978510779808269,-0.009240649017902437,0.7699976114317669,0.004848748304281361,0.13814672304755274,-0.01891709406149266,0.6092561729875186,0.8098061247330389,-0.05471701162886276,5.035252898349448,0.0,0.0,0.0,0.0,-0.030058558170008395,-0.006471360177248177,-0.01440540990357932,-0.011646234124617745,0.01502505083462893,-0.009902206325179934,0.0,0.0,0.0,4.595158170052056,5.086120941102978,0.0,0.0,0
0.3963599673593443,-0.22930340422735784,-0.3468224953425046,-0.6751265115765233,-0.1504669003231443,-0.1729409982136948,-0.026369800312643746,-0.09832670766463612,-0.09036969461960627,0.17536864224451998,-0.03245289587240971,9.992827165383487e-05,-0.0037351274544033843,-0.032871436726124956,0.024025696190417178,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,-0.20731719554833458,-0.028076466155664555,-0.031679718978209086,-0.014978510779808269,-0.00609453146999017,-0.08466186515827195,-0.01285361027555589,-0.012278260942156574,-0.01891709406149266,-0.05597946116864888,-0.09705360028539808,-0.05471701162886276,-0.29702666920933285,0.0,0.0,0.0,0.0,-0.030058558170008395,-0.01242182096867572,-0.021212284237614974,-0.011646234124617745,-0.011545911318311654,-0.011163543241558148,0.0,0.0,0.0,-0.2148898581084402,-0.3024276229076124,0.0,0.0,0
0.5199144509678078,-0.23675914466599288,-0.3468224953425046,-0.6761072452309723,-0.15178757649575197,-0.1729409982136948,-0.026369800312643746,-0.09832670766463612,-0.09416034452413566,-0.11921955747298177,-0.039833647322369346,-0.033180766357572375,0.0013641188910216168,-0.04670899644483229,-0.16633995334109847,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,-0.2080566571308494,-0.028344422193963544,-0.03194334780884262,-0.014978510779808269,-0.006094532064916751,-0.08466186515827195,-0.01285361027555589,-0.012278260942156574,-0.01891709406149266,-0.05597946116864888,-0.09705360028539808,-0.05471701162886276,-0.29702666920933285,0.0,0.0,0.0,0.0,-0.030058558170008395,-0.01242182096867572,-0.021212284237614974,-0.011646234124617745,-0.011545911318311654,-0.011163543241558148,0.0,0.0,0.0,-0.2148898581084402,-0.3024276229076124,0.0,0.0,0
0.009504191046804882,-0.23570168525675517,-0.3468224953425046,-0.675907537263257,-0.14914622415053663,-0.1729409982136948,-0.026369800312643746,-0.09832670766463612,-0.08657904471507687,0.17536864224451998,-0.03245289587240971,9.992827165383487e-05,-0.03435478977067359,-0.03909773031389865,-0.04638738807564379,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,-0.20657773396581977,-0.028076469089202884,-0.031679718978209086,-0.014978510779808269,-0.006094527134028226,-0.08466186515827195,-0.01285361027555589,-0.012278260942156574,-0.01891709406149266,-0.05597946116864888,-0.09705360028539808,-0.05471701162886276,-0.29702666920933285,0.0,0.0,0.0,0.0,-0.030058558170008395,-0.01242182096867572,-0.021212284237614974,-0.011646234124617745,-0.011545911318311654,-0.011163543241558148,0.0,0.0,0.0,-0.2148898581084402,-0.3024276229076124,0.0,0.0,0
0.16509131855375886,1.6975970833888452,-0.22343804470056197,-0.1436745002460651,-0.14782554797792896,-0.17187806032979897,-0.026369800312643746,-0.09497781245721425,-0.08278839481054748,-0.13450477908291714,-0.040209565191240325,-0.0348917091552696,-0.03463202114446468,-0.047447098067838395,-0.18709804975543046,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,-0.20509881080079015,-0.028358050016432892,-0.03195675206432447,-0.014978510779808269,-0.006094526848985881,-0.07999159479439197,-0.012853609282866094,-0.012278252079369757,-0.01891709406149266,-0.04605057110661653,-0.08428092810203981,-0.05471701162886276,-0.23643258321434668,0.0,0.0,0.0,0.0,-0.02943891874472021,-0.012421819975875057,-0.021212235379114354,-0.011636304481892994,-0.01154590245188272,-0.011163525554386084,0.0,0.0,0.0,-0.059727018490359655,-0.23977008146562875,0.0,0.0,0
0.04364887740014094,0.5460084275034099,0.4010347244244854,0.16266504241662366,-0.13726013859706762,-0.1697521845620073,-0.026369800312643746,-0.09162891724979237,-0.06762579519242991,-0.13451507018615483,-0.04014037785341131,-0.0346978072525407,-0.03463202114446468,-0.04731089277077384,-0.185857047547194,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,-0.19770419497564204,-0.028347520698121156,-0.03195031065841138,-0.014978510779808269,-0.006100412795652493,-0.06598078370275198,-0.012853288635010207,-0.01227826087546508,-0.01891709406149266,-0.03612168104458418,-0.07150825591868154,-0.05471701162886276,0.005943760765597895,0.0,0.0,0.0,0.0,-0.030053895458631966,-0.01242172541719505,-0.021209118117737357,-0.011646234124617745,-0.011545911251592853,-0.011163543197192953,0.0,0.0,0.0,0.09543582112772087,-0.11445499858166154,0.0,0.0,0
-1.486525881135445,-0.236667920174703,0.5462310544906367,-0.3569431623161734,-0.14782554797792896,-0.16868924667811147,-0.026369800312643746,-0.09497781245721425,-0.09416034452413566,-0.134223580976977,-0.039955878285867275,-0.034388801150479584,-0.03391456005734604,-0.046948819009568536,-0.17934226698850114,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,-0.20288042605324572,-0.028337350756431873,-0.03193638716748452,-0.014978510779808269,-0.006094526941134365,-0.08466186515827195,-0.01285361027555589,-0.012278260942156574,-0.01891709406149266,-0.05597946116864888,-0.09705360028539808,-0.05471701162886276,-0.29702666920933285,0.0,0.0,0.0,0.0,-0.030058558170008395,-0.01242182096867572,-0.021212284237614974,-0.011646234124617745,-0.011545911318311654,-0.011163543241558148,0.0,0.0,0.0,-0.2148898581084402,-0.3024276229076124,0.0,0.0,0
0.23971681862496755,0.13145362063108096,0.37925100725049155,0.1339251799552434,-0.13461878625185228,-0.16443749514252815,-0.026369800312643746,-0.07823333642010487,-0.06762579519242991,-0.13423892251430217,-0.03919367213493294,-0.03235384664724446,-0.03463202114446468,-0.04444453405150266,-0.158770205457113,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,-0.19252796389803833,-0.028092695877257906,-0.031774780497628066,-0.014978510779808269,-0.006213357214142303,-0.07532132443051197,-0.012846726255002973,-0.012216800043964816,-0.01891709406149266,-0.04605057110661653,-0.05873558373532328,-0.05471701162886276,-0.17583849721936054,0.0,0.0,0.0,0.0,-0.030058558170008395,-0.012417972897914046,-0.02109934431850538,0.05721300419432185,-0.011484425164192099,-0.011040887751319483,0.0,0.0,0.0,-0.059727018490359655,-0.17711254002364515,0.0,0.0,0
0.5790516397034826,-0.22926803146542912,-0.3468081975847031,-0.67511979167747,-0.1504669003231443,-0.17187806032979897,-0.026369800312643746,-0.09497781245721425,-0.09036969461960627,-0.07515390946689192,-0.0339405427148294,-0.01740528033969835,-0.01335109155397447,-0.03267037729514675,0.024025696190417178,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,-0.20657773396581977,-0.028076466155664555,-0.031679718978209086,-0.014978510779808269,-0.00609453146999017,-0.08466186515827195,-0.01285361027555589,-0.012278260942156574,-0.01891709406149266,-0.05597946116864888,-0.09705360028539808,-0.05471701162886276,-0.29702666920933285,0.0,0.0,0.0,0.0,-0.030058558170008395,-0.01242182096867572,-0.021212284237614974,-0.011646234124617745,-0.011545911318311654,-0.011163543241558148,0.0,0.0,0.0,-0.2148898581084402,-0.3024276229076124,0.0,0.0,0
0.49069786367577795,-0.22934063871359858,-0.3468224953425046,-0.6751314663408021,-0.1504669003231443,-0.1729409982136948,-0.026369800312643746,-0.09832670766463612,-0.09036969461960627,0.17536864224451998,-0.03245289587240971,9.992827165383487e-05,-0.03453508215322833,-0.03222744291523119,0.024025696190417178,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,-0.20731719554833458,-0.028076466155664555,-0.031679718978209086,-0.014978510779808269,-0.00609453146999017,-0.08466186515827195,-0.01285361027555589,-0.012278260942156574,-0.01891709406149266,-0.05597946116864888,-0.09705360028539808,-0.05471701162886276,-0.29702666920933285,0.0,0.0,0.0,0.0,-0.030058558170008395,-0.01242182096867572,-0.021212284237614974,-0.011646234124617745,-0.011545911318311654,-0.011163543241558148,0.0,0.0,0.0,-0.2148898581084402,-0.3024276229076124,0.0,0.0,0
0.8571372295914772,-0.22953239631773853,-0.3468224953425046,-0.6751569524095615,-0.1504669003231443,-0.1729409982136948,-0.026369800312643746,-0.09832670766463612,-0.09036969461960627,0.17536864224451998,-0.03245289587240971,9.992827165383487e-05,0.0033076966041956715,-0.033018694575992005,0.024025696190417178,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,-0.20731719554833458,-0.028076466155664555,-0.031679718978209086,-0.014978510779808269,-0.00609453146999017,-0.08466186515827195,-0.01285361027555589,-0.012278260942156574,-0.01891709406149266,-0.05597946116864888,-0.09705360028539808,-0.05471701162886276,-0.29702666920933285,0.0,0.0,0.0,0.0,-0.030058558170008395,-0.01242182096867572,-0.021212284237614974,-0.011646234124617745,-0.011545911318311654,-0.011163543241558148,0.0,0.0,0.0,-0.2148898581084402,-0.3024276229076124,0.0,0.0,0
-1.5280627160807403,-0.23639238497652135,0.4184610915921373,0.41828077415262355,-0.1293360815614216,-0.15274517841967403,-0.026369800312643746,-0.06818665079783924,-0.09416034452413566,-0.13449645169645702,-0.039064130376071086,-0.034132769622692155,-0.033201730916667845,-0.04519907496270654,-0.1767871495035859,-0.013525594352095785,-0.014978491755865487,-0.016656647991140527,-0.18143604016031617,-0.028233178600267344,-0.031833837469518886,-0.014978510779808269,-0.006094436851541399,-0.08466186515827195,-0.01285361027555589,-0.012278260942156574,-0.01891709406149266,-0.05597946116864888,-0.09705360028539808,-0.05471701162886276,-0.29702666920933285,0.0,0.0,0.0,0.0,-0.030058558170008395,-0.01242182096867572,-0.021212284237614974,-0.011646234124617745,-0.011545911318311654,-0.011163543241558148,0.0,0.0,0.0,-0.2148898581084402,-0.3024276229076124,0.0,0.0,0
